index,date,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,v1,v2
18214,2016-05-17 04:40:00,0.0,,,,,,,,,,,,,,,,,,,8.933333333,759.3333332999999,93.0,2.0,56.33333333,7.8666666670000005,22.04673825,22.04673825
18215,2016-05-17 04:50:00,0.0,22.7,39.62666667,20.29,41.29,,38.09,22.7,37.79,19.79,42.23857143,7.59,42.356,23.5,36.576,23.79,40.272,22.7,41.333999999999996,8.766666667,,93.5,2.0,54.66666667,7.783333333,10.24663221,10.24663221
18216,2016-05-17 05:00:00,0.0,22.7,39.62666667,20.29,41.36333333,24.56,38.09,22.63333333,37.73,19.736,42.178000000000004,,42.82,23.5,36.7,23.79,40.16857143,22.7,41.41428571,8.6,759.2,94.0,2.0,53.0,7.7,31.43426295,31.43426295
18217,2016-05-17 05:10:00,0.0,22.7,39.69333333,20.29,41.53,24.54285714,38.07714286,22.63333333,37.79,19.7,42.09,7.375,43.0675,23.5,36.7,23.79,40.09,22.7,41.553999999999995,8.45,759.1333333,94.16666667,2.0,51.0,7.583333333,47.67863727,47.67863727
18218,2016-05-17 05:20:00,0.0,22.7,40.02666667,20.29,41.9475,24.48625,37.81125,22.6,37.76,19.7,42.52,7.234,43.3,23.5,36.65875,23.79,40.09,22.7,41.56428571,8.3,759.0666667,94.33333333,2.0,49.0,7.466666667,17.30855855,17.30855855
18219,2016-05-17 05:30:00,0.0,22.7,39.83333333,20.23,42.2,24.39,37.436,22.53333333,37.7,19.7,42.71,7.19,43.94833333,23.5,36.65285714,23.79,40.09,22.7,41.553999999999995,8.15,759.0,94.5,2.0,47.0,7.35,20.52698713,20.52698713
18220,2016-05-17 05:40:00,0.0,,39.7,20.2,42.2,24.34714286,37.12142857,22.5,37.7,19.68,42.413999999999994,7.19,44.795,23.5,36.678000000000004,23.79,40.06428571,22.7,41.52857143,8.0,758.9333333,94.66666667,2.0,,7.233333332999999,17.70294294,17.70294294
18221,2016-05-17 05:50:00,0.0,22.76,39.66333333,20.2,42.2,24.29,36.96,22.5,37.7,19.6,42.09,7.34,45.58,23.5,36.59,23.79,40.09,22.7,41.718,7.85,758.8666667,94.83333333,2.0,43.0,7.1166666670000005,5.697713558999999,5.697713558999999
18222,2016-05-17 06:00:00,0.0,22.7,39.59,20.29,42.29,24.29,36.9,22.56666667,37.76,19.5,42.09,,46.45,23.5,36.59,23.71285714,40.31285714,22.7,41.772,7.7,758.8,95.0,2.0,41.0,7.0,23.86945675,23.86945675
18223,2016-05-17 06:10:00,0.0,22.76,39.59,20.29,42.29,24.272,36.9,22.56666667,37.76,19.5,42.36857143,,47.88,,36.75142857,23.7,40.536,22.7,41.678000000000004,7.833333333,758.7833333,95.0,2.166666667,41.66666667,7.1333333329999995,23.17177771,23.17177771
18224,2016-05-17 06:20:00,0.0,22.76,39.59,20.29,42.43333333,24.2,36.82142857,22.6,37.9,19.5,42.674,8.294285713999999,48.49714286,23.5,36.9,23.7,40.47142857,22.7,41.59,7.966666667,758.7666667000001,95.0,2.333333333,42.33333333,7.266666667000001,5.949578912000001,5.949578912000001
18225,2016-05-17 06:30:00,0.0,22.79,39.7,20.29,42.43333333,24.2,36.79,22.6,38.02666667,19.5,42.89714286,8.5,48.5,23.5,36.92857143,23.7,40.29,22.7,41.59,8.1,758.75,95.0,2.5,43.0,7.4,40.49289005,40.49289005
18226,2016-05-17 06:40:00,0.0,,,,,,,,,,,,,,,,,,,8.233333333,,95.0,2.666666667,43.66666667,7.533333333,46.02399768,46.02399768
18227,2016-05-17 06:50:00,0.0,22.79,39.82666667,20.46333333,42.5,,36.9,22.63333333,38.53,19.39,43.3,8.618,49.076,23.5,37.05142857,,39.994,22.7,41.475,8.366666667,758.7166667,95.0,2.833333333,44.33333333,7.666666667,5.392734612999999,5.392734612999999
18228,2016-05-17 07:00:00,0.0,22.79,39.9,20.53333333,,24.07142857,36.9,22.7,38.59,19.39,43.5925,8.794285713999999,49.42857143,,37.152,23.6,39.76428571,22.65,41.28166667,8.5,758.7,95.0,3.0,45.0,7.8,9.767559997000001,9.767559997000001
18229,2016-05-17 07:10:00,0.0,22.79,39.96666667,20.66666667,42.56,24.1,36.9,22.7,38.53,19.412,44.111999999999995,9.20625,49.75,23.5,,23.6,39.59,22.64,41.13,8.666666667000001,758.7166667,94.33333333,3.166666667,47.83333333,7.85,40.60712066,40.60712066
18230,2016-05-17 07:20:00,0.0,22.79,39.9975,20.82333333,42.36333333,24.1,36.98571429,22.7,38.66333333,19.5,44.4,10.076,50.12,23.5,37.916,23.55714286,39.49857143,22.65,41.045,8.833333332999999,758.7333332999999,93.66666667,3.333333333,50.66666667,7.9,4.7012707680000005,4.7012707680000005
18231,2016-05-17 07:30:00,0.0,22.79,,21.03,42.29,24.08,36.98,22.7,38.73,19.5,,10.87857143,49.15285714,23.5,37.59857143,,39.4,,,9.0,758.75,93.0,3.5,53.5,7.95,5.747617024,5.747617024
18232,2016-05-17 07:40:00,0.0,,,,,,,,,,,,,,,,,,,9.166666667000001,758.7666667000001,92.33333333,3.666666667,56.33333333,8.0,13.8416286,13.8416286
18233,2016-05-17 07:50:00,0.0,,,,,,,,,,,,,,,,,,,9.333333332999999,758.7833333,91.66666667,3.833333333,59.16666667,8.05,46.87476268,46.87476268
18234,2016-05-17 08:00:00,0.0,,,,,,,,,,,,,,,,,,,9.5,758.8,91.0,4.0,62.0,8.1,28.31655014,28.31655014
18235,2016-05-17 08:10:00,0.0,22.89,40.4,22.4,40.36666667,24.1,,22.79,38.9,19.5,45.09,13.34857143,29.06428571,23.39,36.83857143,23.39,39.2,22.7,40.552,9.683333333,758.8166667,90.16666667,4.0,62.16666667,8.133333333,19.62208602,19.62208602
18236,2016-05-17 08:20:00,0.0,22.89,,22.53333333,39.86333333,24.02857143,37.09,22.79,38.82666667,,45.12142857,13.454,27.394000000000002,23.39,36.678000000000004,23.39,39.2,22.7,40.32666667,9.866666667,758.8333332999999,89.33333333,4.0,62.33333333,8.166666667000001,23.109671,23.109671
18237,2016-05-17 08:30:00,0.0,22.89,40.4,23.1,39.4925,24.1,,22.82333333,38.82666667,19.5,45.071999999999996,14.06571429,24.91142857,23.39,36.52571429,23.39,39.2,22.7,40.47666667,10.05,758.85,88.5,4.0,62.5,8.2,39.32775803,39.32775803
18238,2016-05-17 08:40:00,0.0,22.92666667,40.4,23.93333333,38.6,24.18571429,37.01285714,22.89,38.9,19.5,45.06428571,,22.65,23.39,36.356,,,22.736,40.59,10.23333333,758.8666667,87.66666667,4.0,62.66666667,8.233333333,25.99363158,25.99363158
18239,2016-05-17 08:50:00,0.0,23.0,40.4,24.69666667,37.39333333,24.2,36.98,23.0,38.79,19.5,45.2,,18.89428571,23.39,36.29,23.29,39.10571429,22.79,40.59,10.41666667,,86.83333333,4.0,62.83333333,8.266666667,1.8864334680000001,1.8864334680000001
18240,2016-05-17 09:00:00,0.0,23.0,40.4,25.03,36.52666667,24.26428571,36.97142857,23.06666667,38.79,19.5,45.27714286,15.614,17.92,23.39,36.236,23.29,39.156,22.79,40.59,10.6,758.9,86.0,,63.0,8.3,34.8661182,34.8661182
18241,2016-05-17 09:10:00,0.0,23.0,40.4,25.39333333,35.89333333,24.29,37.0,23.2,38.7,19.52,45.333999999999996,15.79428571,15.84285714,23.36142857,36.16857143,23.26428571,39.16857143,22.79,40.696,10.76666667,758.9,85.16666667,4.0,63.33333333,8.316666667,34.7763766,34.7763766
18242,2016-05-17 09:20:00,0.0,23.03333333,,25.72666667,35.16666667,,37.03857143,23.26,38.7,,45.36857143,15.835999999999999,14.255999999999998,23.29,36.09,23.2,39.09,22.79,40.79,10.93333333,758.9,84.33333333,4.0,63.66666667,8.333333332999999,9.462165309,9.462165309
18243,2016-05-17 09:30:00,0.0,23.1,40.5,25.89,34.63333333,24.2225,37.045,23.32333333,,19.54,45.356,15.68,13.32714286,23.33285714,36.01285714,23.2,39.18428571,22.79,40.965,,,,,,,31.23562321,31.23562321
18244,2016-05-17 09:40:00,0.0,23.1,,26.03,34.56,24.2,37.111999999999995,23.39,38.59,19.57142857,45.35285714,15.934000000000001,13.64,23.315,35.9875,23.2,39.2,22.79,41.036,11.26666667,758.9,82.66666667,4.0,64.33333333,8.366666667,5.6499838360000005,5.6499838360000005
18245,2016-05-17 09:50:00,0.0,23.1,40.4,26.46,34.16,24.2,37.2,23.445,38.545,19.6,45.46,16.52285714,12.05714286,23.29,,23.17142857,39.2,,41.2,11.43333333,758.9,81.83333333,4.0,,8.383333333,35.44717662,35.44717662
18246,2016-05-17 10:00:00,0.0,,,,,,,,,,,,,,,,,,,11.6,758.9,81.0,4.0,,8.4,1.5897864940000002,1.5897864940000002
18247,2016-05-17 10:10:00,0.0,23.16666667,,26.89,33.16333333,24.2,,23.6,38.43333333,19.66,45.656000000000006,17.95428571,6.098571429,23.236,35.79,23.1,39.29,22.79,41.2,12.01666667,758.8833333,79.33333333,4.0,58.5,8.483333333,27.42263672,27.42263672
18248,2016-05-17 10:20:00,0.0,23.2,40.4,26.89,33.09,24.2,37.218,23.7,38.46666667,19.61428571,45.59,18.296,4.378,23.29,35.79,23.1,39.312,22.79,41.2,12.43333333,758.8666667,77.66666667,4.0,52.0,8.566666667,19.67598301,19.67598301
18249,2016-05-17 10:30:00,0.0,23.2,40.4,27.0,33.43,24.23857143,37.29,23.76,38.4,19.7,45.611999999999995,18.57142857,3.1685714289999996,23.236,35.736,23.1,39.42857143,22.79,41.09,12.85,758.85,76.0,,45.5,8.65,43.90412573,43.90412573
18250,2016-05-17 10:40:00,0.0,23.26,,27.0,,24.29,37.356,23.79,38.36333333,19.7,45.7,18.776,2.8139999999999996,23.2,35.7,23.1,39.5,22.83,41.11600000000001,13.26666667,758.8333332999999,74.33333333,4.0,39.0,8.733333333,26.58651097,26.58651097
18251,2016-05-17 10:50:00,0.0,23.29,40.4,27.03333333,33.16333333,24.25142857,37.33714286,23.79,38.29,19.736,45.79,19.16428571,1.971428571,23.2,35.7,23.01428571,39.51285714,22.79,41.0,13.68333333,758.8166667,,4.0,32.5,8.816666667,7.920739846,7.920739846
18252,2016-05-17 11:00:00,0.0,23.29,40.4,27.03333333,33.09,24.254,37.356,23.89,38.36333333,19.7675,45.79,19.554000000000002,1.4,23.2,35.7,,39.611999999999995,22.79,40.9,14.1,758.8,71.0,4.0,26.0,8.9,8.290753339,8.290753339
18253,2016-05-17 11:10:00,0.0,23.39,40.29,27.03333333,33.0,24.22571429,37.36857143,23.96333333,38.29,19.79,45.88428571,19.815,1.0,23.2,35.7,23.0,39.7,22.81,40.9,14.38333333,758.7833333,69.83333333,4.166666667,26.33333333,8.9,5.5332336689999995,5.5332336689999995
18254,2016-05-17 11:20:00,0.0,23.39,40.29,,33.0,24.29,37.5,23.92666667,38.26,19.79,,,,23.2,35.7,23.0,39.7,22.81857143,40.82142857,14.66666667,758.7666667000001,68.66666667,4.333333333,26.66666667,8.9,31.24398032,31.24398032
18255,2016-05-17 11:30:00,0.0,23.39,40.29,27.0,33.0,24.29,37.5,24.0,38.2,19.79,45.9,19.714000000000002,1.0,23.2,35.7,23.0,39.7,22.79,40.754,14.95,758.75,67.5,,27.0,8.9,9.474310291,9.474310291
18256,2016-05-17 11:40:00,0.0,23.46333333,,26.92666667,32.66666667,24.272,37.536,24.0,38.2,19.89,45.96,19.36285714,1.0,23.2,35.7,23.0,39.7,22.79,,15.23333333,758.7333332999999,66.33333333,4.666666667,27.33333333,8.9,11.09165518,11.09165518
18257,2016-05-17 11:50:00,0.0,23.5,40.4,26.79,32.53,24.26428571,37.52571429,24.0,38.12666667,19.89,45.9,19.215999999999998,1.0,23.2,35.62142857,23.0,39.7,22.79,40.59,15.51666667,758.7166667,65.16666667,4.833333333,27.66666667,8.9,45.09203795,45.09203795
18258,2016-05-17 12:00:00,0.0,23.5,40.4,26.6975,32.6175,24.29,37.59,24.1,38.16333333,19.89,45.9,19.1,1.0,23.2,35.59,23.0,,22.79,40.59,15.8,758.7,64.0,5.0,28.0,8.9,26.42379161,26.42379161
18259,2016-05-17 12:10:00,0.0,23.5,40.4,26.53333333,32.76,24.29,37.59,24.1,38.09,19.89,45.82142857,19.2,1.0,23.2,35.59,22.90571429,39.71285714,22.79,40.59,16.0,758.6666667000001,62.66666667,5.0,27.5,8.75,15.93968201,15.93968201
18260,2016-05-17 12:20:00,0.0,23.56666667,40.4,26.39,32.93333333,24.29,37.59,24.1,,20.0,45.9,19.30714286,1.0,23.2,,22.89,39.8575,22.79,40.59,16.2,758.6333333,61.33333333,5.0,27.0,8.6,31.61308258,31.61308258
18261,2016-05-17 12:30:00,0.0,23.6,40.29,26.32333333,33.06,24.29,37.59,24.1,38.2,20.0,45.98571429,19.26,1.0,23.2,35.59,22.89,40.018,22.79,40.59,16.4,758.6,60.0,5.0,26.5,8.45,7.456528197999999,7.456528197999999
18262,2016-05-17 12:40:00,0.0,23.6,40.29,26.26,33.23,24.315,37.59,24.13333333,38.2,20.02,46.018,19.62571429,1.042857143,23.2,35.611999999999995,22.89,40.12142857,22.79,40.59,16.6,758.5666667,58.66666667,,26.0,8.3,47.3705189,47.3705189
18263,2016-05-17 12:50:00,0.0,23.6,,26.2,33.36333333,24.39,37.59,24.2,38.2,20.1,46.06428571,19.83,1.0,23.2,35.7,22.89,40.2,22.79,40.59,16.8,758.5333333,57.33333333,,25.5,8.15,13.31801695,13.31801695
18264,2016-05-17 13:00:00,0.0,23.66666667,40.29,26.2,33.4,24.36142857,37.59,24.2,38.16333333,20.1,45.96,20.19428571,1.0,23.2,35.7,22.89,40.2,22.79,40.59,17.0,758.5,56.0,5.0,25.0,8.0,29.76068225,29.76068225
18265,2016-05-17 13:10:00,0.0,23.7,40.29,,33.46666667,24.39,37.59,24.2,38.1725,20.1,45.91428571,20.678,1.0,23.2,35.7,22.89,40.2,22.79,40.59,16.86666667,758.45,56.66666667,5.0,27.5,8.05,7.821842306000001,7.821842306000001
18266,2016-05-17 13:20:00,0.0,23.7,40.29,26.06666667,33.53,24.39,37.59,24.2,38.12666667,20.12,46.0,20.92142857,1.0,23.2,35.7,22.89,40.26428571,,40.59,16.73333333,758.4,57.33333333,,30.0,8.1,37.517786,37.517786
18267,2016-05-17 13:30:00,0.0,23.73,40.2,26.0,33.66333333,24.39,37.59,24.2,38.16333333,20.2,45.92857143,20.934,1.0,23.2,35.7,22.89,40.29,22.79,40.59,16.6,758.35,58.0,5.0,32.5,8.15,46.63703297,46.63703297
18268,2016-05-17 13:40:00,,23.79,40.2,26.0,33.73,24.39,37.59,24.2,38.16333333,20.2,45.9,21.0,1.0,23.2,35.7,22.89,40.25142857,22.79,40.59,16.46666667,758.3,58.66666667,5.0,35.0,8.2,6.751232769,6.751232769
18269,2016-05-17 13:50:00,0.0,23.79,40.2,25.92666667,33.53,24.39,37.59,24.2,38.2,20.2,45.9,20.896,1.0,23.2,35.7,22.89,40.254,,,16.33333333,758.25,59.33333333,5.0,37.5,8.25,0.46827275100000004,0.46827275100000004
18270,2016-05-17 14:00:00,0.0,,40.09,25.82666667,33.56666667,24.39,37.59,24.13333333,38.2,20.218,45.833999999999996,20.56857143,1.0,23.18571429,35.7,,,22.79,40.59,16.2,758.2,60.0,5.0,,8.3,7.015593234,7.015593234
18271,2016-05-17 14:10:00,0.0,23.79,40.09,25.7,33.745,24.39,37.62142857,24.13333333,38.2,20.26428571,45.76428571,20.39,1.0,23.16,35.7,22.89,40.29,22.79,40.59,16.23333333,758.1666667000001,60.16666667,5.0,38.16666667,8.4,34.07244423,34.07244423
18272,2016-05-17 14:20:00,0.0,23.82333333,40.09,25.7,33.93333333,24.39,,24.13333333,38.2,20.29,45.754,20.76571429,1.0,23.15714286,35.7,22.89,40.29,22.79,40.59,16.26666667,758.1333333,60.33333333,5.0,36.33333333,8.5,34.74947372,34.74947372
18273,2016-05-17 14:30:00,0.0,23.89,40.09,25.7,34.0,24.39,37.7,24.1,38.2,20.29,45.7,21.12,1.0,23.14,35.656,22.89,40.29,22.79,40.59,16.3,,60.5,5.0,34.5,8.6,25.98555168,25.98555168
18274,2016-05-17 14:40:00,0.0,,,,,,,,,,,,,,,,,,,16.33333333,,60.66666667,5.0,32.66666667,8.7,31.20244953,31.20244953
18275,2016-05-17 14:50:00,0.0,23.89,40.09,25.5,34.19714286,24.39,37.7,24.1,38.2,20.36142857,45.47142857,21.0,1.0,23.1,35.59,22.89,40.16333333,22.79,40.571999999999996,16.36666667,758.0333333,,5.0,30.83333333,8.8,17.88710079,17.88710079
18276,2016-05-17 15:00:00,0.0,23.89,40.09,25.414,34.312,24.39,37.7,24.03333333,38.2,20.35,45.29,20.88,1.0,23.1,,22.89,40.09,22.79,40.5,,,,,,,41.96034325,41.96034325
18277,2016-05-17 15:10:00,0.0,23.89,40.03,25.29,34.4,24.39,37.66857143,24.1,38.2,20.37571429,45.06857143,20.872,1.0,23.1,35.5,22.89,40.02666667,22.79,40.44,16.35,757.9555556,61.25,4.944444444,29.30555556,8.908333333,44.28568186,44.28568186
18278,2016-05-17 15:20:00,0.0,23.89,40.0,25.29,34.4,24.39,37.678000000000004,24.1,38.2,20.39,44.61,21.44285714,1.0,23.1,35.48571429,22.89,39.76666667,22.79,40.35142857,16.3,757.9111111000001,61.5,4.8888888889999995,29.61111111,,31.42354955,31.42354955
18279,2016-05-17 15:30:00,0.0,23.96333333,40.0,25.29,,24.39,37.59,24.1,38.16333333,20.412,44.356,21.64,1.0,23.1,35.378,22.85666667,39.36333333,22.79,40.29,16.25,757.8666667,61.75,4.833333333,29.91666667,8.925,36.02648128,36.02648128
18280,2016-05-17 15:40:00,0.0,24.0,39.9,25.245,34.4125,24.456,37.71,24.1,38.09,20.5,44.35285714,21.675,1.0,23.1,35.29,22.85666667,39.29,22.79,40.29,16.2,757.8222222,62.0,,30.22222222,8.933333333,22.43542015,22.43542015
18281,2016-05-17 15:50:00,0.0,24.0,39.9,25.14,34.518,24.45285714,37.65285714,24.0,38.06,,44.254,21.25571429,1.0,23.1,35.254,22.89,39.2,22.79,40.2,16.15,757.7777778,62.25,4.722222222,30.52777778,8.941666667,40.61881886,40.61881886
18282,2016-05-17 16:00:00,0.0,24.0,39.79,,34.62142857,24.5,37.678000000000004,24.0,38.0,20.5,44.2,20.694000000000003,1.0,23.1,35.2,22.82333333,39.2,22.79,40.2,16.1,757.7333332999999,62.5,,30.83333333,8.95,46.39625568,46.39625568
18283,2016-05-17 16:10:00,0.0,24.0,39.73,25.0,34.736,24.5,37.59,24.0,38.06,20.5,44.2,20.09428571,1.0,,35.2,22.79,39.245,22.79,40.178000000000004,16.05,757.6888888999999,62.75,4.6111111110000005,31.13888889,8.958333332999999,21.33408877,21.33408877
18284,2016-05-17 16:20:00,0.0,24.0,39.66333333,24.89142857,34.91,24.5,37.59,24.0,38.0225,20.5,44.2,19.56,1.0,23.1,35.2,22.79,39.29,22.79,40.16857143,16.0,757.6444444,63.0,4.555555556,31.44444444,8.966666667,27.30111893,27.30111893
18285,2016-05-17 16:30:00,0.0,24.0,39.59,24.79,35.0,24.5,37.59,24.0,38.09,20.5,44.2,19.75142857,1.0,23.1,35.2,22.85666667,39.36333333,22.79,,15.95,757.6,63.25,4.5,31.75,8.975,11.38122469,11.38122469
18286,2016-05-17 16:40:00,0.0,23.89,39.56,24.72571429,35.0,24.5,37.536,24.0,38.09,20.54285714,44.34,19.87,1.0,23.1,35.2,22.89,39.83,22.79,40.08571429,,,,,,,13.08951966,13.08951966
18287,2016-05-17 16:50:00,0.0,23.96333333,39.43333333,24.6,34.94,24.46857143,37.47142857,23.92666667,38.03,20.5,44.4,19.73571429,1.0,23.04,35.156,22.89,40.36333333,22.79,39.918,,,,,,,3.3854278389999997,3.3854278389999997
18288,2016-05-17 17:00:00,0.0,23.89,39.26,24.49857143,,24.39,37.29,23.89,38.0,20.5,44.4,19.254,1.0,23.0,35.2,23.0,40.89,22.79,39.72571429,15.8,757.4666667,64.0,4.333333333,32.66666667,9.0,44.73793723,44.73793723
18289,2016-05-17 17:10:00,0.0,23.89,39.1725,24.39,35.094,24.39,37.23857143,23.89,38.0,20.6,44.4,19.17142857,1.0,23.0,35.2,23.06666667,41.22333333,22.754,39.59,15.75,757.4222222,64.25,4.277777778,32.97222222,9.008333333,29.65217388,29.65217388
18290,2016-05-17 17:20:00,0.0,23.89,39.16333333,24.36142857,35.32142857,24.39,37.178000000000004,23.85666667,37.96666667,20.6,44.33714286,19.42,1.0,23.0,35.2,23.2,41.36,22.76428571,39.45571429,15.7,757.3777778,64.5,4.222222222,33.27777778,9.016666667,7.514256623,7.514256623
18291,2016-05-17 17:30:00,0.0,23.89,39.12666667,24.29,35.5,,37.16857143,23.85666667,37.96666667,20.6,44.29,19.67142857,1.0,23.0,35.254,23.26,41.76666667,22.754,39.4,15.65,757.3333332999999,64.75,4.166666667,33.58333333,9.025,44.26191908,44.26191908
18292,2016-05-17 17:40:00,0.0,23.89,39.33333333,24.29,35.55142857,24.39,37.09,23.79,37.9,20.6,44.22571429,19.254,1.0,23.0,35.29,23.39,42.12666667,22.79,39.4,15.6,757.2888889,65.0,4.1111111110000005,33.88888889,9.033333333,41.14221624,41.14221624
18293,2016-05-17 17:50:00,0.0,23.89,39.29,24.29,35.674,,37.22285714,23.79,37.9,20.6,44.2,19.18571429,,23.0,35.29,23.46333333,42.26,22.7,39.45,15.55,757.2444444,65.25,4.055555556,34.19444444,9.041666667000001,9.549244842,9.549244842
18294,2016-05-17 18:00:00,0.0,23.89,42.29,24.26428571,35.82142857,24.39,37.2,23.79,37.9,,44.26714286,19.018,1.0,22.98428571,35.29,23.5,42.19333333,22.7,39.28285714,15.5,757.2,65.5,4.0,34.5,9.05,7.783477847,7.783477847
18295,2016-05-17 18:10:00,0.0,24.0,42.53,24.2,36.714,24.48428571,37.30714286,23.79,37.96666667,20.64,44.42,18.83571429,1.0,22.9725,35.30375,23.5,41.72666667,22.71285714,39.19714286,15.45,757.1555556,65.75,3.9444444439999997,34.80555556,9.058333333,33.85540991,33.85540991
18296,2016-05-17 18:20:00,0.0,24.0,42.32333333,24.15714286,37.13857143,24.5,37.52571429,23.79,38.0,20.6,44.52571429,18.456,1.0,22.934,35.4,23.53333333,41.59,22.736,39.111999999999995,15.4,757.1111111,66.0,3.888888889,35.11111111,9.066666667,36.11994522,36.11994522
18297,2016-05-17 18:30:00,0.0,23.96333333,41.79666667,24.14,37.29,24.56,37.736,23.79,38.0,20.6,44.7,18.19571429,1.0,22.89,35.4,23.6,41.66333333,22.7,39.16857143,15.35,757.0666667,66.25,3.833333333,,9.075,35.35698981,35.35698981
18298,2016-05-17 18:40:00,0.0,23.96333333,41.46333333,24.1,37.29,24.51428571,37.89857143,23.79,38.09,20.6,44.7,18.018,1.0,22.89,35.4,23.7,41.7,22.7,39.09,15.3,757.0222222,66.5,3.777777778,35.72222222,9.083333332999999,11.84441618,11.84441618
18299,2016-05-17 18:50:00,0.0,23.89,41.13333333,24.0,37.2,24.58,38.0,23.73,38.09,20.6,44.678000000000004,17.76428571,1.0,22.89,35.41428571,23.76,41.62666667,22.7,39.09,15.25,756.9777778,66.75,3.722222222,36.02777778,9.091666667,24.58372962,24.58372962
18300,2016-05-17 19:00:00,0.0,23.89,40.93333333,24.0,37.27714286,24.57142857,,23.7,38.12666667,20.6,44.59,17.214000000000002,2.14,22.89,35.5,23.79,41.5,22.7,39.09,15.2,756.9333333,67.0,3.666666667,36.33333333,9.1,3.146084468,3.146084468
18301,2016-05-17 19:10:00,0.0,,,,,,,,,,,,,,,,,,,15.15,756.8888889,67.25,,36.63888889,9.108333333,14.81961684,14.81961684
18302,2016-05-17 19:20:00,0.0,,,,,,,,,,,,,,,,,,,15.1,756.8444444,67.5,3.5555555560000003,36.94444444,9.116666667,42.36674105,42.36674105
18303,2016-05-17 19:30:00,10.0,,40.79,23.79,37.634,24.6,38.09,23.7,38.29,21.1,62.354,19.64285714,1.0,22.89,35.73571429,23.96333333,41.59,22.7,39.09,15.05,756.8,67.75,3.5,,9.125,47.67571108,47.67571108
18304,2016-05-17 19:40:00,0.0,23.89,40.79,23.73857143,37.82857143,24.6,,23.7,38.495,21.19714286,64.12285714,19.434,1.0,22.89,35.876,24.05,41.645,22.7,39.09,15.0,756.7555556,68.0,3.4444444439999997,37.55555556,9.133333333,29.49904696,29.49904696
18305,2016-05-17 19:50:00,0.0,23.89,40.79,23.7,38.018,24.62,38.111999999999995,23.7,39.0,22.0475,80.45625,19.43857143,1.0,22.89,36.05714286,24.1,41.76666667,22.65714286,39.05142857,14.95,756.7111111,68.25,3.388888889,37.86111111,9.141666667,1.61380365,1.61380365
18306,2016-05-17 20:00:00,0.0,23.89,40.93,23.62857143,38.05142857,24.67142857,38.16857143,23.7,39.46,21.6,72.314,18.83333333,1.0,22.89,36.556,24.16666667,41.96666667,22.6,39.0,14.9,756.6666667000001,68.5,3.333333333,38.16666667,9.15,36.21053365,36.21053365
18307,2016-05-17 20:10:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,17.69470331,17.69470331
18308,2016-05-17 20:20:00,10.0,23.89,41.06,23.456,38.834,24.68571429,38.2,23.73,39.59,22.291999999999998,83.35600000000001,15.79714286,5.365714286,23.0,37.88,24.26,42.46666667,22.6,39.156,,,,,,,27.96385331,27.96385331
18309,2016-05-17 20:30:00,0.0,23.89,41.145,23.37571429,39.1,24.6,38.2,23.7,39.5,22.07142857,81.47142857,14.68,7.474,23.0,38.29571429,24.29,42.7,22.6,39.2,14.75,756.5333333,69.25,3.166666667,39.08333333,9.175,45.13349234,45.13349234
18310,2016-05-17 20:40:00,0.0,23.89,41.23,,39.275999999999996,24.6,38.2,23.7,39.5,21.89,79.22,,9.467142857,23.06,38.7,24.35666667,42.7,22.6,39.29,14.7,756.4888889,69.5,3.111111111,39.38888889,,2.081915294,2.081915294
18311,2016-05-17 20:50:00,0.0,23.89,41.29,23.22571429,39.42857143,24.6,38.2,23.7,39.5,21.79142857,76.89428571,13.46,11.436,23.08571429,38.94142857,24.39,42.56,22.54285714,39.29,14.65,756.4444444000001,69.75,,39.69444444,9.191666667,41.52366978,41.52366978
18312,2016-05-17 21:00:00,0.0,23.89,41.29,23.2,39.634,24.51428571,38.25142857,23.7,39.5,21.68,74.15,12.97142857,13.32571429,23.1,39.174,24.46333333,42.5,22.5,39.356,14.6,756.4,70.0,3.0,40.0,9.2,48.96521902,48.96521902
18313,2016-05-17 21:10:00,10.0,23.89,41.29,23.11428571,39.82857143,24.478,,23.7,39.4,21.62857143,69.99285714,12.56,15.915999999999999,23.1,39.39714286,24.5,42.4,22.5,39.4,14.25,756.4166667000001,71.66666667,3.0,37.83333333,9.2,46.270633399999994,46.270633399999994
18314,2016-05-17 21:20:00,0.0,23.89,41.43333333,23.08,40.018,24.42142857,38.25714286,23.7,39.46666667,21.6,66.45,12.35428571,18.21285714,23.1,39.634,24.5,42.4,22.5,39.44,13.9,756.4333333,73.33333333,3.0,35.66666667,9.2,32.80775171,32.80775171
18315,2016-05-17 21:30:00,0.0,23.82333333,41.43333333,23.0,40.12142857,24.39,38.29,23.6,39.4,21.58571429,65.16714286,12.3,20.48,23.1,39.75142857,24.46333333,42.62666667,22.5,39.62714286,13.55,756.45,75.0,3.0,33.5,9.2,45.88282309,45.88282309
18316,2016-05-17 21:40:00,0.0,23.79,41.43333333,22.85,40.254,24.45285714,38.35285714,23.6,39.32666667,21.5,64.26,12.3,22.16857143,23.1,39.876,,42.83333333,22.5,40.016,13.2,756.4666667,76.66666667,3.0,31.33333333,9.2,43.128886,43.128886
